Query 442: [-102.278, 34.29, -97.8417, 35.433]	Intersections (38) : 	[5405, 1101, 2972, 3198, 8700, 7397, 3287, 189, 3186, 2046, 7181, 6946, 9167, 701, 5174, 2407, 2854, 914, 4078, 6297, 8337, 8094, 1541, 1435, 7030, 1317, 8324, 5363, 7122, 7844, 2828, 1204, 9567, 1036, 4595, 4148, 7159, 8579]
Query 443: [-107.07, 42.1535, -103.007, 43.4013]	Intersections (13) : 	[1618, 3819, 5643, 2377, 9821, 8404, 5036, 3228, 1978, 6079, 6257, 6215, 1409]
Query 444: [-116.545, 40.9539, -112.635, 42.2504]	Intersections (4) : 	[6365, 7314, 9173, 1090]
Query 445: [-99.8207, 40.7472, -93.1194, 41.5038]	Intersections (84) : 	[8690, 6245, 4291, 9551, 5274, 9622, 7036, 1060, 149, 3412, 5934, 865, 8884, 9760, 9515, 9646, 4322, 5771, 8804, 55, 3824, 9549, 7244, 9776, 9824, 1266, 6707, 1046, 2228, 1168, 154, 6938, 1109, 2647, 2352, 2260, 2283, 8508, 941, 4478, 9678, 1314, 7750, 969, 4735, 343, 8018, 7673, 1959, 3730, 4521, 4796, 8743, 3628, 1523, 9960, 5243, 4970, 9578, 1791, 2084, 7125, 9872, 5970, 8042, 9419, 3010, 6947, 4114, 510, 579, 9078, 514, 1407, 8632, 9231, 9798, 6242, 2246, 6712, 2979, 3831, 8697, 9193]
Query 446: [-116.057, 44.2509, -111.379, 45.3346]	Intersections (4) : 	[2452, 4513, 645, 7889]
Query 447: [-114.539, 35.6426, -110.607, 36.9321]	Intersections (8) : 	[6753, 4663, 6693, 8937, 117, 5747, 7278, 4829]
Query 448: [-93.4192, 37.3423, -89.239, 38.5552]	Intersections (114) : 	[3163, 4892, 1197, 4192, 4490, 7414, 6173, 3503, 1854, 5165, 7801, 8017, 8780, 5125, 4511, 7442, 1346, 5410, 3937, 2226, 2059, 8719, 9984, 6264, 2077, 8812, 9054, 8600, 9904, 429, 1902, 9930, 7641, 6490, 8432, 2984, 4653, 30, 45, 6916, 2259, 4602, 6937, 1373, 2983, 8096, 2109, 8826, 4420, 9114, 8660, 5338, 5865, 9505, 8409, 5700, 6226, 863, 9230, 2363, 1684, 8769, 4026, 4331, 7517, 9590, 3835, 8557, 8073, 7307, 2115, 1711, 5001, 8567, 6134, 5578, 3051, 1355, 6342, 6724, 3085, 2841, 1369, 5200, 8236, 4809, 4119, 7684, 3665, 5292, 9007, 263, 8821, 8919, 4727, 7875, 6964, 7345, 4438, 4568, 1048, 9441, 5013, 6906, 9880, 7719, 6312, 1679, 9914, 7601, 7559, 8648, 3415, 900]
Query 449: [-103.309, 43.3414, -99.1357, 44.5563]	Intersections (16) : 	[6252, 5097, 6219, 7045, 8561, 5665, 6322, 4641, 1334, 9365, 9828, 872, 1027, 2545, 2203, 902]
Query 450: [-87.4679, 41.7285, -83.3364, 42.9556]	Intersections (114) : 	[7660, 9514, 5455, 7827, 5287, 1937, 4752, 7126, 2347, 9998, 9461, 1187, 2122, 1054, 2933, 2341, 2448, 8525, 8011, 9235, 5569, 7510, 3273, 1963, 3877, 6022, 6829, 7974, 4181, 6965, 3167, 9913, 3580, 9576, 9140, 2057, 5484, 6899, 8951, 8426, 8002, 6713, 1855, 9625, 6844, 5053, 330, 6586, 7423, 1480, 8451, 7044, 2030, 3504, 5535, 4175, 7323, 4129, 2666, 4562, 5931, 6315, 7090, 94, 6289, 5606, 3777, 1786, 7576, 2640, 1965, 989, 2150, 6862, 5996, 1930, 9482, 7439, 9125, 7784, 3050, 7926, 9577, 1868, 7995, 5413, 1943, 2777, 9374, 7361, 8277, 5472, 8499, 5196, 3850, 9600, 2730, 5296, 58, 7186, 6109, 5163, 4950, 1789, 3141, 4787, 4375, 8886, 1727, 7874, 6494, 5123, 8533, 6228]
Query 451: [-99.0664, 35.6608, -93.4455, 36.5628]	Intersections (95) : 	[7915, 567, 4282, 9838, 635, 1380, 2514, 7610, 675, 9157, 352, 5033, 5041, 5098, 9075, 9002, 2015, 6990, 7021, 2082, 1137, 9779, 9532, 1509, 7391, 4730, 8740, 7315, 2248, 2490, 7336, 9604, 2300, 2605, 7240, 4828, 3502, 4547, 1722, 1426, 2367, 4310, 6890, 6319, 6793, 2648, 5914, 5479, 5600, 3308, 22, 7109, 3390, 6454, 8702, 517, 1866, 1763, 4141, 5610, 4702, 1651, 4187, 5099, 3135, 6402, 6221, 2782, 9294, 2874, 1023, 6382, 6551, 528, 3152, 3953, 2564, 2390, 4648, 7644, 5974, 8880, 2281, 5738, 7056, 4203, 768, 8442, 4278, 5247, 6720, 9517, 1436, 6680, 6424]
Query 452: [-92.7009, 40.942, -85.4949, 41.6456]	Intersections (117) : 	[6432, 5946, 763, 1782, 6923, 4590, 1939, 440, 76, 7152, 9207, 7803, 2085, 5323, 9, 6688, 2802, 7571, 725, 5417, 7254, 6190, 9876, 8239, 5724, 3419, 1681, 4624, 1690, 377, 3951, 8520, 3864, 4520, 2344, 2944, 7210, 891, 4999, 8334, 1372, 345, 7704, 1947, 4086, 5990, 5022, 7763, 5780, 8663, 6570, 1415, 8099, 3562, 8527, 7427, 5521, 7204, 9953, 9665, 6747, 5514, 4815, 4944, 4094, 9674, 8209, 4781, 2921, 6955, 381, 7583, 2, 3444, 9933, 8988, 2631, 6962, 4405, 3641, 6212, 2588, 806, 5389, 7091, 2817, 1797, 5744, 5714, 4138, 4172, 8005, 8889, 9897, 7824, 8940, 7603, 4961, 7752, 3076, 9792, 9662, 8448, 9354, 9480, 1139, 8121, 6651, 3375, 1633, 8678, 5952, 8645, 197, 2332, 889, 4369]
Query 453: [-91.785, 44.5725, -82.6958, 45.1303]	Intersections (77) : 	[2879, 6478, 9000, 5152, 3034, 2769, 539, 8056, 3944, 9418, 5611, 8321, 3128, 3129, 292, 3323, 7130, 5381, 2614, 6958, 4549, 4289, 8720, 4288, 8257, 5246, 4746, 1190, 1994, 8569, 2432, 9304, 2869, 9342, 9269, 2092, 4060, 7776, 9264, 2154, 6383, 3820, 8129, 6421, 6871, 1158, 8737, 3151, 3265, 835, 6438, 2229, 8549, 2978, 7706, 96, 8155, 8384, 5392, 6376, 7868, 4629, 7313, 2055, 3084, 9714, 6025, 4652, 2025, 9608, 4363, 1520, 4514, 1694, 8176, 8115, 7949]
Query 454: [-89.1116, 44.4794, -82.9852, 45.307]	Intersections (55) : 	[2879, 6478, 9000, 5152, 3034, 2769, 539, 8056, 3944, 5611, 3129, 3374, 1357, 292, 3323, 6614, 5381, 4455, 4289, 8720, 5246, 4746, 2964, 5133, 2432, 9304, 9342, 9269, 654, 4060, 7776, 3820, 4427, 8737, 3151, 9331, 835, 6438, 6307, 3583, 4167, 2978, 1936, 847, 7041, 6376, 7868, 9714, 4652, 9681, 9608, 4363, 5351, 8115, 5127]
Query 455: [-99.4567, 38.6485, -94.8784, 39.7558]	Intersections (78) : 	[4753, 7962, 5584, 3666, 6073, 764, 6282, 3508, 4990, 7877, 1487, 736, 7412, 6679, 8484, 7885, 6714, 3346, 718, 9046, 3733, 7552, 3999, 3364, 279, 9349, 5459, 1091, 4184, 7389, 2322, 5632, 2958, 4225, 9229, 5913, 8090, 1488, 5981, 4197, 1398, 9084, 1209, 7035, 1710, 7652, 7899, 5478, 760, 3812, 4298, 3675, 684, 5046, 8787, 8755, 9699, 5898, 927, 8928, 6389, 9756, 948, 7829, 8112, 7936, 9134, 8892, 1732, 2076, 2496, 9787, 4133, 3048, 475, 9741, 2738, 8693]
Query 456: [-95.6525, 39.3325, -82.8545, 39.7287]	Intersections (93) : 	[2393, 713, 2826, 956, 2330, 8250, 6081, 9902, 6772, 8717, 5594, 5080, 1768, 2969, 2384, 9737, 8211, 3631, 6282, 5272, 1150, 6780, 9160, 9262, 718, 3979, 7406, 977, 1577, 7333, 5757, 4416, 354, 8316, 5419, 9259, 2794, 1807, 2649, 8882, 5525, 6957, 5640, 1419, 3236, 9184, 1710, 7754, 7849, 1353, 3246, 5657, 559, 9639, 9061, 6248, 392, 9966, 3879, 2039, 8573, 2562, 1270, 4228, 3254, 288, 9247, 948, 6784, 6422, 2829, 5491, 9834, 1222, 6824, 453, 7469, 8723, 964, 1919, 5236, 9134, 6049, 3451, 7256, 7403, 6084, 2000, 7694, 7930, 6610, 3762, 7025]
Query 457: [-93.0028, 40.1569, -82.8891, 40.6582]	Intersections (107) : 	[1282, 1984, 3570, 3928, 2126, 6505, 1076, 1851, 4273, 1208, 9811, 4474, 1021, 2834, 3657, 9208, 2624, 7038, 9526, 3270, 7002, 3071, 3249, 408, 1183, 9081, 1761, 2369, 2289, 4541, 5548, 2761, 9845, 335, 309, 2275, 896, 7166, 5438, 7141, 5827, 9749, 1405, 7284, 4453, 7019, 4964, 8722, 7050, 2172, 4349, 8262, 6436, 5560, 5185, 4682, 8503, 7777, 2865, 9183, 1077, 8696, 3769, 3701, 5173, 3379, 5397, 6751, 6225, 4810, 8216, 4920, 214, 9589, 8941, 2179, 6869, 5186, 1108, 6994, 5311, 3223, 7888, 4737, 4492, 9664, 6165, 553, 737, 5208, 924, 9358, 7172, 7688, 8403, 4684, 6754, 5334, 4603, 6266, 6080, 2014, 5112, 3108, 626, 5959, 2395]
Query 458: [-83.4456, 35.9358, -79.3863, 37.1848]	Intersections (129) : 	[4677, 6116, 9006, 1460, 7658, 6041, 4790, 8698, 2685, 168, 7247, 456, 8605, 5059, 1879, 7570, 1784, 874, 1299, 1565, 7527, 4994, 908, 9063, 4020, 2144, 4731, 6308, 6004, 8667, 6016, 8427, 2523, 2354, 4509, 373, 1375, 7099, 7155, 8633, 336, 662, 5298, 4348, 8535, 1571, 1473, 7132, 5162, 4874, 3939, 7452, 7493, 778, 3414, 62, 6404, 6561, 4617, 9406, 5684, 4429, 1544, 765, 6416, 1441, 4446, 8914, 3233, 8528, 3927, 3740, 7799, 9663, 314, 8542, 7178, 8841, 7993, 1809, 7637, 6674, 241, 7365, 404, 9037, 5462, 4021, 1629, 609, 622, 9609, 5416, 7491, 8576, 2515, 3888, 7834, 7578, 6344, 8828, 1844, 272, 1125, 7326, 1630, 9143, 4700, 710, 1657, 6200, 2263, 3780, 5648, 4826, 6581, 7446, 2118, 2881, 2632, 8178, 6549, 6941, 1256, 4440, 1316, 5178, 6434, 7215]
Query 459: [-114.068, 40.736, -108.831, 41.7042]	Intersections (19) : 	[660, 8296, 64, 4092, 7804, 4945, 3251, 1958, 5793, 8302, 809, 4387, 6240, 5655, 8695, 4559, 3761, 9698, 6933]
Query 460: [-110.293, 38.8449, -105.554, 39.9146]	Intersections (6) : 	[958, 7712, 552, 3500, 2149, 829]
Query 461: [-92.0202, 33.3193, -87.9886, 34.5768]	Intersections (72) : 	[6607, 240, 2317, 8033, 2471, 1468, 6845, 7541, 1292, 2428, 9888, 9338, 888, 5391, 5842, 1484, 792, 1898, 9268, 955, 463, 2770, 7410, 7436, 4685, 6534, 8607, 8716, 6293, 7866, 6710, 7955, 1915, 5328, 6611, 8312, 5290, 8036, 4484, 9039, 8465, 486, 6975, 6563, 752, 8197, 5111, 6872, 702, 6999, 4158, 1425, 4027, 1116, 3014, 7828, 8863, 4095, 3598, 4058, 7759, 954, 5775, 7542, 9477, 6921, 9366, 8771, 4495, 3823, 1099, 2687]
Query 462: [-102.506, 42.4184, -97.8967, 43.5183]	Intersections (33) : 	[6252, 779, 6219, 5588, 8561, 7432, 3717, 2603, 4882, 5832, 2934, 4227, 4833, 7621, 8778, 2048, 4057, 6224, 5425, 5958, 8739, 8109, 6496, 8987, 7971, 8934, 7961, 570, 657, 5794, 2487, 1096, 5329]
Query 463: [-111.244, 41.0299, -96.4958, 41.3737]	Intersections (13) : 	[660, 4159, 8884, 7761, 6980, 8018, 5110, 1959, 4521, 2084, 4798, 579, 9078]
Query 464: [-93.2268, 39.0419, -82.7972, 39.528]	Intersections (100) : 	[9013, 6281, 5048, 7453, 7596, 2460, 9015, 5690, 956, 2330, 5477, 6081, 9293, 8587, 8717, 3039, 9746, 369, 4693, 2969, 2384, 3188, 3454, 3683, 9737, 5911, 7873, 2047, 1813, 4676, 9525, 426, 67, 3479, 9402, 3205, 7458, 9456, 5757, 4416, 354, 2333, 26, 574, 4265, 3920, 5259, 8453, 1682, 8855, 5525, 6957, 9473, 6216, 1419, 9184, 2677, 7849, 5384, 3246, 6742, 1824, 9639, 9936, 9061, 4296, 6248, 9894, 1472, 392, 3202, 9966, 2039, 8573, 8578, 3254, 7648, 6784, 6166, 7977, 6824, 3862, 2297, 8723, 1919, 5236, 6049, 3451, 7817, 8278, 5965, 6503, 6084, 4852, 1455, 2000, 4841, 7886, 6610, 3762]
Query 465: [-113.784, 45.3298, -104.992, 45.9065]	Intersections (6) : 	[4635, 2858, 5687, 4396, 7655, 9530]
Query 466: [-116.532, 42.6021, -111.941, 43.7066]	Intersections (21) : 	[136, 6931, 538, 8414, 822, 5955, 3458, 1167, 9098, 1016, 6303, 9185, 1882, 5630, 2522, 495, 5206, 1602, 3971, 6819, 4802]
Query 467: [-90.4704, 40.9049, -82.1438, 41.5138]	Intersections (113) : 	[5666, 541, 8819, 2633, 5946, 9312, 8307, 763, 1782, 1945, 9777, 6777, 2556, 4134, 5891, 9207, 1049, 5323, 6688, 2802, 7914, 9581, 2759, 7254, 8552, 8239, 3715, 5724, 8761, 6908, 8964, 4624, 377, 3951, 3864, 4520, 5547, 2344, 5575, 469, 891, 7704, 1947, 5022, 3318, 7763, 5780, 1699, 6570, 8099, 1749, 9837, 3562, 8527, 3041, 2705, 7427, 5521, 1420, 9953, 9665, 6747, 5514, 4815, 6268, 7797, 6050, 4944, 4094, 8209, 4781, 2921, 9533, 6955, 381, 2, 3444, 3789, 9933, 591, 2631, 7982, 4405, 3038, 3641, 7116, 6212, 9635, 806, 5389, 2817, 5029, 1443, 5744, 5714, 4767, 4172, 2254, 7231, 3676, 7824, 8742, 9792, 9662, 7558, 8448, 6651, 3375, 1633, 8705, 2475, 2332, 4369]
Query 468: [-84.8348, 40.1521, -79.9853, 41.1976]	Intersections (118) : 	[5679, 5565, 2611, 2120, 5666, 6536, 6505, 541, 9001, 8447, 7354, 1076, 1377, 8454, 1208, 2633, 9811, 4474, 9312, 8307, 9992, 1021, 2834, 9208, 1945, 7038, 9526, 6777, 4134, 7002, 4365, 408, 2255, 3592, 1049, 6182, 9200, 2962, 9581, 3737, 3276, 6653, 2289, 8552, 3715, 8326, 2275, 4180, 831, 1511, 1146, 4453, 7293, 1933, 5803, 2534, 4875, 1674, 2865, 5286, 2435, 2965, 5173, 3379, 3159, 1749, 2129, 2705, 6751, 4878, 5580, 6156, 8216, 739, 4738, 5976, 5186, 1033, 1108, 7758, 7982, 8232, 9341, 7888, 5576, 4492, 9635, 9664, 1443, 4767, 280, 9692, 4292, 924, 9358, 2581, 3676, 4450, 681, 3065, 9512, 5245, 7558, 3540, 9327, 376, 9607, 6754, 5334, 5810, 4603, 1058, 6266, 2690, 5265, 2014, 653, 2475]
Query 469: [-104.295, 41.3453, -98.1052, 42.1643]	Intersections (13) : 	[551, 8515, 4704, 5050, 3092, 5771, 1508, 6531, 6980, 3730, 4570, 514, 878]
Query 470: [-92.4965, 43.457, -88.005, 44.5858]	Intersections (133) : 	[8493, 8505, 828, 3917, 8772, 2182, 2570, 3639, 4215, 4072, 1356, 850, 3955, 1990, 3434, 1357, 1821, 5628, 6555, 5929, 9151, 4783, 9113, 7783, 8859, 44, 2719, 3918, 4788, 7481, 7705, 6302, 5654, 6191, 9008, 256, 4549, 6373, 1892, 4288, 9011, 3643, 4533, 2469, 4616, 159, 8416, 9727, 4561, 1996, 2869, 7482, 4528, 8464, 1596, 5568, 7057, 2594, 5428, 1780, 643, 3459, 3061, 4285, 2987, 4427, 5768, 184, 9164, 1350, 3177, 8965, 3919, 9704, 7557, 5567, 5394, 9708, 193, 6244, 1374, 7884, 3398, 95, 8808, 4534, 9519, 3291, 7208, 169, 1273, 8230, 7270, 148, 4683, 7018, 9822, 2859, 8993, 9997, 4633, 9018, 8382, 5340, 1808, 5192, 3143, 4629, 8249, 3146, 523, 7701, 3132, 2663, 4886, 2339, 9922, 2973, 1548, 6025, 4652, 8894, 6853, 7757, 7597, 3678, 9020, 6972, 2302, 9854, 9579, 2402, 1645]
Query 471: [-92.678, 40.3403, -85.0883, 41.0084]	Intersections (89) : 	[1282, 6875, 776, 5318, 2126, 1851, 8875, 3774, 763, 2556, 3071, 3249, 9081, 1761, 4541, 5548, 6002, 2761, 335, 260, 896, 316, 5438, 4535, 6755, 7141, 1405, 5777, 7284, 6511, 2172, 8758, 4349, 8262, 5518, 5560, 5185, 8503, 7763, 5780, 8696, 4382, 3769, 3701, 6570, 8099, 3041, 6796, 6702, 1420, 8460, 6225, 4810, 56, 9436, 4920, 9252, 9589, 8941, 2179, 4596, 6187, 6994, 2902, 2631, 6962, 3641, 633, 533, 6352, 7319, 6179, 737, 3175, 8227, 7824, 7172, 7603, 7688, 3076, 4883, 6701, 8403, 4684, 9480, 3108, 626, 5959, 2395]
Query 472: [-115.186, 33.2062, -107.173, 33.8389]	Intersections (35) : 	[2343, 9804, 3604, 5469, 2966, 6762, 424, 6807, 6817, 8637, 3718, 7670, 9347, 529, 372, 5782, 949, 3670, 8149, 997, 3833, 9391, 9657, 555, 7565, 2740, 1774, 3355, 461, 7246, 8957, 2852, 3231, 6541, 5957]
Query 473: [-84.2216, 36.0817, -78.3779, 36.9493]	Intersections (189) : 	[1812, 4677, 6116, 9006, 1460, 8773, 9602, 1344, 8948, 7463, 7012, 7658, 6041, 4790, 8698, 2685, 168, 7247, 456, 4306, 8605, 5059, 4312, 1879, 3748, 7570, 1784, 874, 1299, 1565, 5591, 6960, 6262, 2027, 4994, 908, 9063, 4081, 4020, 2144, 4731, 6308, 6004, 8667, 8427, 2523, 2354, 8395, 8243, 4509, 8050, 373, 1375, 2417, 7099, 4557, 7155, 8633, 6615, 336, 5298, 4348, 8535, 1571, 1473, 7132, 5162, 4874, 8274, 9110, 3939, 7452, 9484, 7493, 430, 3414, 62, 6404, 6561, 4445, 4617, 9406, 5684, 3224, 4429, 6288, 4819, 1029, 1544, 765, 6416, 1441, 247, 4446, 8914, 3233, 2673, 3532, 4813, 8560, 6096, 4041, 2251, 9212, 7799, 4840, 2803, 9663, 6699, 314, 8542, 4574, 4126, 8169, 7178, 9961, 8841, 3256, 7993, 1809, 7637, 374, 6674, 478, 241, 5892, 7365, 404, 9037, 5462, 9032, 2742, 4021, 2442, 2404, 1629, 609, 2914, 622, 1340, 8565, 2053, 9215, 2219, 7491, 2645, 2699, 8576, 7054, 9954, 6602, 2515, 7834, 6573, 7578, 6344, 8828, 2653, 1844, 272, 2724, 6532, 1219, 1125, 7326, 710, 3739, 1657, 6200, 2263, 3780, 4826, 7446, 6649, 2118, 1926, 2881, 5839, 5260, 286, 8178, 6549, 6941, 4440, 1316, 5178, 6434, 7215, 6271]
Query 474: [-87.5736, 34.0185, -83.2428, 35.1892]	Intersections (154) : 	[8843, 4620, 7843, 5845, 3858, 5759, 7396, 8229, 3859, 9233, 4216, 3738, 6606, 1862, 926, 6846, 853, 4295, 1518, 396, 4154, 6554, 6859, 7015, 5766, 4384, 6345, 606, 2070, 8284, 8072, 7357, 8668, 1489, 8431, 9256, 2147, 6900, 7984, 8355, 8323, 9251, 2412, 9196, 2861, 1863, 3533, 1304, 2850, 9620, 402, 4573, 5470, 4880, 722, 4032, 711, 9260, 4394, 7586, 1348, 6064, 5523, 9544, 8546, 2467, 1328, 9564, 9696, 6151, 3796, 3569, 5503, 7556, 6765, 6612, 2214, 1199, 1580, 9202, 8792, 720, 1946, 5717, 8260, 8102, 8861, 2299, 3373, 8193, 5154, 4052, 3578, 6711, 8729, 1342, 4592, 8455, 3351, 4936, 3371, 1212, 2308, 5749, 3742, 3743, 2609, 382, 9361, 8461, 5114, 1833, 6515, 1001, 3328, 3266, 9808, 4924, 8210, 9767, 4252, 1175, 9597, 1095, 7562, 4537, 6634, 1082, 810, 4135, 8070, 3645, 4406, 6159, 4275, 5649, 4040, 2494, 7629, 5241, 133, 3602, 8467, 6198, 7702, 6697, 1165, 4654, 8080, 755, 2062, 2396, 6783, 8283]
Query 475: [-96.0106, 35.3599, -89.2022, 36.1046]	Intersections (101) : 	[7459, 7915, 567, 7943, 1126, 1380, 6815, 6299, 6412, 2514, 6583, 7610, 675, 9157, 352, 1154, 5041, 5098, 3854, 2940, 4333, 9002, 3393, 4189, 7021, 5675, 2127, 5045, 2574, 9779, 4971, 7391, 3054, 1135, 4730, 979, 208, 8793, 1229, 57, 2300, 511, 5341, 4828, 4302, 4305, 8043, 2544, 2367, 6319, 6521, 5414, 5914, 821, 517, 8397, 4141, 4196, 3841, 2636, 8830, 8104, 2578, 3941, 1651, 8381, 5099, 7731, 3135, 7092, 2782, 9294, 8628, 7825, 2598, 9864, 5846, 7272, 6382, 303, 3083, 8142, 1069, 797, 8516, 3169, 1025, 8057, 8492, 4113, 4245, 1783, 8785, 2281, 5738, 768, 4729, 6680, 4855, 3936, 3794]
Query 476: [-86.9837, 35.5249, -80.252, 36.2781]	Intersections (88) : 	[2189, 3748, 2019, 207, 9146, 588, 2575, 4097, 9812, 9686, 778, 1616, 6561, 3224, 7223, 2501, 1326, 4237, 4041, 2938, 9563, 243, 9961, 1474, 7398, 241, 7711, 9094, 2780, 609, 8509, 77, 2914, 3218, 6477, 9443, 9405, 2695, 2219, 9944, 9609, 5289, 2955, 7734, 4147, 7620, 5337, 1195, 9850, 724, 3814, 7578, 1744, 3565, 1217, 6201, 2724, 7290, 7326, 6864, 367, 4082, 8871, 2583, 8711, 5648, 4826, 4973, 8955, 5814, 9624, 7446, 6705, 9780, 6304, 4613, 2178, 6354, 5260, 7081, 9826, 5742, 8171, 2919, 6434, 7, 6868, 7386]
Query 477: [-93.0912, 33.8568, -87.7263, 34.8018]	Intersections (99) : 	[6607, 7600, 240, 2662, 4127, 90, 6845, 5348, 5209, 673, 9888, 9338, 5391, 5842, 1484, 5701, 4724, 792, 8867, 1806, 9268, 955, 4279, 8701, 463, 2770, 7410, 4685, 3725, 3705, 8777, 9258, 6293, 7866, 6841, 7955, 7197, 2831, 9089, 1915, 5608, 8312, 8036, 3568, 4168, 6709, 4484, 9039, 9348, 486, 1336, 540, 8197, 5111, 6872, 748, 9753, 1242, 2441, 3747, 6999, 4158, 5728, 4027, 1116, 2900, 3014, 7828, 6767, 2757, 1995, 8863, 4095, 5559, 23, 3598, 1411, 125, 4058, 2596, 7014, 9371, 7759, 5096, 954, 5775, 3327, 9477, 6921, 8969, 9366, 1597, 4627, 8771, 4495, 8437, 3823, 2099, 8394]
Query 478: [-114.766, 33.1523, -110.633, 34.3791]	Intersections (40) : 	[1413, 2343, 9804, 3604, 5469, 2157, 6762, 424, 6807, 6817, 8637, 3718, 7670, 9347, 529, 372, 5782, 949, 3670, 8149, 9542, 997, 7176, 3833, 9391, 9657, 555, 7565, 2740, 1774, 3355, 461, 7246, 9869, 8957, 2852, 8133, 3231, 6541, 5957]
Query 479: [-95.7948, 37.9208, -88.5802, 38.6236]	Intersections (104) : 	[7946, 3163, 4892, 4192, 8475, 4490, 3503, 5165, 3181, 5125, 7442, 8719, 4269, 6985, 8839, 2077, 8600, 1902, 7641, 6490, 8770, 6294, 2068, 4653, 6903, 1330, 732, 6916, 2259, 3242, 2983, 2109, 1170, 8826, 8660, 7714, 5865, 863, 1684, 6524, 1793, 1311, 9395, 8019, 1980, 7733, 4608, 3835, 8073, 4239, 5001, 6732, 7337, 6121, 8567, 5578, 6099, 3051, 1355, 8847, 6724, 513, 3085, 7062, 1369, 5200, 8236, 7108, 4809, 2296, 7684, 5292, 9007, 4943, 263, 8821, 8919, 9362, 161, 723, 4727, 881, 6964, 4438, 4568, 3238, 916, 1048, 4606, 4871, 4898, 5244, 3430, 8207, 7719, 9303, 2948, 6312, 1679, 9914, 7601, 8648, 8558, 900]
Query 480: [-85.957, 34.3213, -80.9517, 35.3342]	Intersections (108) : 	[4620, 7843, 6047, 3858, 1636, 7396, 8229, 7187, 6700, 4216, 4132, 1862, 1518, 6859, 7015, 4384, 7486, 8284, 9839, 8072, 8431, 9256, 8323, 9251, 1922, 9196, 1863, 2850, 4880, 4032, 711, 3157, 1348, 6064, 2133, 8546, 7580, 9564, 9696, 3796, 3569, 5503, 7556, 5132, 1199, 9202, 8792, 1946, 1669, 2299, 8193, 1900, 4592, 8455, 4936, 2180, 4775, 2960, 9361, 8461, 1833, 5408, 1001, 594, 3328, 642, 1263, 6237, 1235, 6719, 9808, 68, 4924, 8995, 8210, 6186, 9232, 4252, 5539, 1175, 9597, 1095, 4537, 6634, 1082, 2431, 123, 1975, 6159, 8572, 2629, 8550, 3557, 5649, 8760, 7046, 4040, 7629, 133, 7702, 8153, 3239, 6735, 8080, 4096, 2062, 2396, 3946]
Query 481: [-94.6547, 43.5193, -90.0782, 44.6272]	Intersections (132) : 	[1998, 4215, 8114, 1145, 9626, 3058, 157, 848, 3434, 5312, 7981, 229, 7020, 5628, 6555, 5929, 7691, 4783, 531, 9113, 5712, 7213, 7858, 8859, 59, 9225, 3372, 7746, 9496, 9959, 2013, 4439, 2694, 5549, 6082, 9886, 7287, 256, 4549, 3315, 7205, 5482, 6373, 1892, 4288, 3643, 389, 5284, 4533, 2469, 8416, 9727, 7207, 7856, 206, 3113, 2838, 2594, 5428, 1780, 4466, 4477, 7164, 4285, 8047, 1977, 1172, 184, 5849, 7379, 2796, 3919, 9704, 4342, 7557, 5567, 4709, 8208, 7884, 9218, 401, 3398, 9782, 4534, 7809, 8230, 9986, 7270, 148, 4683, 458, 287, 3538, 2859, 4633, 9018, 5340, 8589, 3143, 5170, 3400, 4607, 3146, 3599, 6792, 3132, 3635, 1691, 745, 3684, 6769, 1396, 9846, 7814, 9922, 2973, 1548, 6025, 6853, 2021, 9364, 7597, 1081, 9320, 2302, 7807, 4452, 7967, 4323, 8649, 2402, 1645]
Query 482: [-105.364, 44.8164, -94.5885, 45.2869]	Intersections (35) : 	[5355, 1437, 1810, 7996, 2681, 8160, 4993, 7135, 4074, 7654, 8638, 7791, 2466, 1515, 8049, 4807, 6537, 1968, 1852, 9302, 4982, 1564, 1383, 1696, 1510, 7428, 6502, 5973, 379, 8908, 4671, 6852, 3853, 1954, 669]
Query 483: [-90.4437, 44.7024, -78.9098, 45.142]	Intersections (40) : 	[2879, 6478, 5152, 3034, 2769, 539, 8056, 5611, 292, 5381, 6958, 8720, 8257, 4746, 1190, 9304, 9269, 4060, 7776, 9264, 2154, 3820, 8129, 6871, 1158, 8737, 3265, 6438, 8287, 5306, 2978, 7706, 96, 8155, 2055, 3084, 2025, 4363, 4514, 7949]
Query 484: [-111.574, 42.205, -107.369, 43.4108]	Intersections (6) : 	[4524, 9619, 6681, 8935, 3011, 5812]
Query 485: [-88.3841, 38.1276, -83.9518, 39.2714]	Intersections (107) : 	[1987, 6493, 1051, 1620, 6281, 3180, 8423, 8622, 2725, 7453, 3881, 7596, 3036, 9015, 4359, 2383, 5637, 8865, 8367, 3039, 5597, 8137, 369, 2844, 1619, 5304, 3454, 9899, 2117, 4073, 420, 7873, 1600, 2047, 1702, 7770, 2272, 5980, 5037, 4676, 67, 3479, 7810, 9402, 151, 7458, 5030, 1249, 2708, 574, 4265, 5259, 7430, 2008, 3845, 3882, 4473, 2359, 220, 9473, 6663, 3262, 8335, 2677, 6442, 5384, 4381, 3140, 2058, 2864, 8640, 1065, 4296, 3202, 5871, 5023, 4734, 5872, 6571, 6430, 3018, 283, 164, 7648, 5562, 9067, 7945, 8747, 7977, 2108, 3862, 8415, 9667, 3241, 4651, 532, 2138, 9285, 8278, 5965, 5916, 4933, 9720, 1455, 5179, 7616, 4841]
